,discount,learning rate,mf weight,mb weight,repetition,subject,true discount,inferred discount,true learning rate,inferred learning rate,true mf weight,inferred mf weight,true mb weight,inferred mb weight,true repetition,inferred repetition
16166,0.31986028,0.69604695,1.6630358,0.4515228,0.42238158,16,0.025746882,0.3223816,0.3020243,0.62634826,1.1581922,1.3151026,0.059794307,1.0551871,0.33734345,0.27419752
16167,0.5020517,0.18145172,1.986646,3.745476,0.61411273,17,0.6509295,0.64527494,0.1367271,0.19863345,3.9394865,3.9106884,2.6474152,4.0397897,0.7989021,0.5830907
16168,0.4068405,0.58162606,1.8302703,3.291151,0.94232315,18,0.86555284,0.47954735,0.50922793,0.59893656,1.8003631,2.753038,2.9959345,3.0400918,0.113482475,0.6238949
16169,0.50952137,0.26937145,5.15475,3.8999996,0.9404001,19,0.4922269,0.5908624,0.059574366,0.17313388,5.247343,3.938292,5.583676,4.419083,0.120299816,0.5832356
16170,0.75628126,0.16966607,4.5583367,4.280114,0.13338669,20,0.37046063,0.6140823,0.08522928,0.19361828,2.4132857,4.098982,2.4426508,4.237906,0.49333858,0.5624302
16171,0.24842115,0.26817235,0.46590596,2.0552363,0.8108962,21,0.1759842,0.37087995,0.59426385,0.59078133,3.4122963,2.3470938,3.3523993,3.8390272,0.39587486,0.60736346
16172,0.15313005,0.74613374,3.1384048,1.2454183,0.20856239,22,0.67180586,0.35061505,0.9686744,0.70957655,2.0936027,1.9733962,2.4440846,1.838908,0.06055695,0.30219772
16173,0.41906163,0.6475937,2.886652,2.6902492,0.14851804,23,0.25022835,0.335711,0.7693446,0.6821439,2.0509586,2.1100576,3.6664217,2.5373774,0.022204459,0.26864684
16174,0.26855108,0.6968923,4.2362976,4.216573,0.45112902,24,0.22321069,0.35941434,0.5456891,0.53641844,3.9223216,2.5257492,5.058756,3.8982916,0.834003,0.7289309
16175,0.89985204,0.12817295,3.093102,2.2024264,0.22985017,25,0.1809923,0.67804307,0.1366877,0.18668085,4.0062494,3.9391928,0.4510671,2.5401468,0.61335766,0.6076772
16176,0.11368294,0.50117505,2.0208945,3.3279748,0.6366673,26,0.15485883,0.34455743,0.60576874,0.6001393,4.8406887,2.3376176,4.4708223,4.2316284,0.3580392,0.36012536
16177,0.31973594,0.5460116,1.4958405,1.0346,0.741554,27,0.5292105,0.48307434,0.6842954,0.6382039,1.3708713,2.369,2.4409266,1.834855,0.8805287,0.61434937
16178,0.54769844,0.6892905,2.5210106,5.583512,0.8803371,28,0.22106332,0.36578766,0.47927874,0.53536123,3.107638,2.4025235,5.9166446,4.712013,0.9822865,0.7173845
16179,0.37451595,0.21152492,1.6166825,4.9413624,0.3434869,29,0.5740904,0.385784,0.20772558,0.27793407,0.86134493,2.895732,4.7575803,4.5656905,0.86795735,0.58660555
16180,0.40996107,0.7570267,3.804583,4.5745683,0.7293644,30,0.5323929,0.47893828,0.6165041,0.5955243,3.5786119,2.6892836,4.323195,3.7164178,0.6308557,0.75511855
16181,0.618702,0.31117725,1.0047519,1.9055066,0.67794234,31,0.32020563,0.485493,0.42065102,0.49456862,3.8125148,3.1393125,2.6769166,3.081979,0.3072406,0.6969009
16182,0.4541976,0.18779254,3.1523514,3.6746602,0.7646054,32,0.97604525,0.6607268,0.20064086,0.22309852,1.7013291,4.0275087,4.987237,3.763729,0.80809313,0.6290941
16183,0.38724548,0.78181434,3.893544,1.0296278,0.3432092,33,0.8156034,0.41935626,0.7385583,0.68909043,1.8414094,2.0482512,1.7349422,1.7668386,0.4547156,0.5506177
16184,0.6908862,0.14512886,3.9806209,3.500162,0.8067694,34,0.8181484,0.6399551,0.022736073,0.16658352,2.7819104,4.0478516,2.4103925,4.341164,0.030987084,0.56870115
16185,0.10601416,0.54551876,1.6985128,0.3637749,0.3224162,35,0.07139212,0.32505345,0.9301758,0.6780162,4.2818565,1.8871082,1.3049637,1.477855,0.30170625,0.25557986
16186,0.5114684,0.7819968,1.5308987,1.852999,0.7391362,36,0.6750709,0.4489944,0.91410375,0.6965585,2.3167841,1.9616334,0.36646664,1.7131464,0.652877,0.514465
16187,0.5026434,0.67970455,3.2944415,2.5682945,0.9003185,37,0.6634505,0.6609056,0.73173106,0.6499143,3.7638159,2.8870177,0.7927877,2.150933,0.90684485,0.71623904
16188,0.15325199,0.71135634,3.3017292,2.5035555,0.59126306,38,0.7268988,0.3302502,0.5136405,0.6076415,0.684759,2.0703404,2.5574112,2.8555205,0.26972908,0.31187102
16189,0.6779841,0.38155818,1.6132853,1.5286925,0.48209226,39,0.7901205,0.5864983,0.15955687,0.36271274,0.32786894,1.3324139,0.64774346,1.1790822,0.37588346,0.6104553
16190,0.65950894,0.30339622,1.5942664,3.80369,0.38688543,40,0.53020024,0.581953,0.3902049,0.4351214,2.9404793,3.599726,4.2086077,4.102257,0.0644508,0.50172794
16191,0.45273104,0.67511433,1.8401266,1.2922856,0.57616395,41,0.8915406,0.39212266,0.98588085,0.7034559,2.2584853,1.9322578,4.463231,1.9821464,0.3364784,0.7411152
16192,0.26051885,0.82564175,1.418494,2.411736,0.18303598,42,0.38684553,0.27189872,0.83134997,0.7004164,0.56690276,1.5210819,0.36856806,1.199334,0.21959716,0.22541676
16193,0.0800799,0.6070217,2.6341734,1.4037199,0.46333528,43,0.9109644,0.36052653,0.52403414,0.619183,0.41808665,1.5952611,1.8350004,1.3641849,0.27477884,0.37167856
16194,0.3471134,0.22414239,2.589089,5.6055202,0.8494825,44,0.47822392,0.43573397,0.12592888,0.22665429,0.45296645,3.28855,2.3874543,4.209592,0.040209293,0.55620635
16195,0.62521005,0.57020545,2.90382,4.651622,0.6941733,45,0.47012454,0.35480127,0.35666823,0.5053072,0.7794131,2.4368763,4.22102,4.4292216,0.8741262,0.71703684
16196,0.36312193,0.52753776,3.7433016,0.5707803,0.5652957,46,0.8137748,0.55969614,0.71670586,0.59321386,4.8323846,3.1524737,4.6258106,2.7519772,0.2921247,0.67266256
16197,0.5501,0.2288347,5.059484,4.919082,0.5890105,47,0.25607818,0.5821616,0.030082285,0.19284509,1.2243848,3.9467304,3.5349562,4.340696,0.6622209,0.5256205
16198,0.7792229,0.10126797,3.949072,4.672767,0.509208,48,0.74300796,0.6496935,0.063281655,0.17773548,5.253848,4.114984,2.7794027,4.2142577,0.0014828444,0.5724645
16199,0.43541077,0.35068524,0.66565657,1.7462286,0.16598342,49,0.03785634,0.31509858,0.7490264,0.61512,4.743113,2.2067494,2.2060125,2.5204654,0.7557972,0.34147677
16200,0.25110766,0.82628703,2.3753238,3.160018,0.5107617,0,0.13878542,0.36105713,0.88329256,0.66756415,5.831762,2.0194824,1.8568686,1.9978237,0.5295074,0.45372364
16201,0.57175994,0.66067415,1.1898332,2.9537663,0.7865988,1,0.26005572,0.40845466,0.7431386,0.6549524,3.107646,2.2224991,1.7491965,2.3577704,0.6635418,0.56073797
16202,0.45770633,0.21941306,4.989741,4.033031,0.6265137,2,0.5296115,0.54609925,0.017167449,0.17987183,1.7016066,3.674775,5.601427,4.4563437,0.124191284,0.58658904
16203,0.33639503,0.80392826,2.4327662,2.868618,0.57245374,3,0.15004581,0.3646536,0.9979424,0.71820855,5.94586,1.8551363,4.503372,1.731112,0.52882767,0.52842784
16204,0.20763439,0.5375846,1.9209545,0.8134684,0.2887653,4,0.084929466,0.29055777,0.5460148,0.6886853,0.65899086,1.3102393,0.03281057,1.1378571,0.10381168,0.26469558
16205,0.7669548,0.3551406,4.5310607,1.5973554,0.8025832,5,0.8549662,0.68045646,0.34181893,0.35033435,5.1844835,3.6965,0.20638204,1.9721785,0.19173956,0.6279771
16206,0.64126426,0.20373102,5.0805845,3.5608985,0.89920384,6,0.70680207,0.6454635,0.15999454,0.18892977,2.774045,4.068614,4.8344707,4.1986113,0.7003887,0.60830116
16207,0.79596114,0.17324904,4.5911813,4.758059,0.4013914,7,0.8329714,0.6651815,0.0056732297,0.17545968,5.492095,4.2140565,5.2749286,4.2522945,0.82918227,0.5920138
16208,0.6769783,0.9071032,2.542971,4.0798492,0.82286316,8,0.35026908,0.5898306,0.9785553,0.6923002,5.5152774,2.2356894,1.6357834,1.6656655,0.94860774,0.7594213
16209,0.3144619,0.6642751,1.5701978,3.0782356,0.38150117,9,0.031076312,0.26500574,0.410042,0.5744549,2.8984823,1.9853166,2.167254,2.6358569,0.11547536,0.22243299
16210,0.36867777,0.7727462,3.9373221,4.1700606,0.22969273,10,0.47680485,0.36156294,0.5882805,0.6242101,1.6778076,2.170452,3.3217502,3.1147232,0.09239733,0.374929
16211,0.48327923,0.31965107,2.3489804,0.6894827,0.2760352,11,0.33008623,0.5047011,0.44150138,0.5439967,3.6580524,3.1131577,1.2365456,2.1113727,0.92681974,0.72492146
16212,0.38936365,0.77940196,1.0623931,2.3224926,0.23119599,12,0.37460816,0.32474625,0.5046595,0.6385887,0.9157659,1.6862814,1.5859716,1.5884968,0.34772158,0.2545516
16213,0.57604074,0.65747595,1.850348,1.4067543,0.08121103,13,0.26205355,0.3772988,0.923914,0.6753233,3.0784729,1.7913768,1.0320536,1.3994348,0.39971167,0.4009574
16214,0.49775788,0.8083559,1.3916044,1.1390646,0.89769155,14,0.5921992,0.46207556,0.1368447,0.62299365,0.18468797,1.220056,0.28880024,1.1047913,0.87211865,0.801496
16215,0.7366649,0.33935967,3.407379,0.7670694,0.83748317,15,0.9737907,0.7067876,0.42791867,0.38014582,4.677852,3.941627,2.6617675,2.5911963,0.5946402,0.64050937
16216,0.22889365,0.40327844,1.0839316,0.79885995,0.2339419,16,0.025746882,0.3223816,0.3020243,0.62634826,1.1581922,1.3151026,0.059794307,1.0551871,0.33734345,0.27419752
16217,0.86742455,0.1897498,4.5453753,3.260334,0.88776916,17,0.6509295,0.64527494,0.1367271,0.19863345,3.9394865,3.9106884,2.6474152,4.0397897,0.7989021,0.5830907
16218,0.522421,0.46043894,2.1057327,3.109982,0.35335028,18,0.86555284,0.47954735,0.50922793,0.59893656,1.8003631,2.753038,2.9959345,3.0400918,0.113482475,0.6238949
16219,0.6328614,0.18376146,4.5498667,4.909074,0.54262,19,0.4922269,0.5908624,0.059574366,0.17313388,5.247343,3.938292,5.583676,4.419083,0.120299816,0.5832356
16220,0.107113235,0.15843229,4.384069,3.8571835,0.86173373,20,0.37046063,0.6140823,0.08522928,0.19361828,2.4132857,4.098982,2.4426508,4.237906,0.49333858,0.5624302
16221,0.40697068,0.4990548,2.99827,2.521028,0.3949109,21,0.1759842,0.37087995,0.59426385,0.59078133,3.4122963,2.3470938,3.3523993,3.8390272,0.39587486,0.60736346
16222,0.31051418,0.75708395,2.0274434,1.3401924,0.2637505,22,0.67180586,0.35061505,0.9686744,0.70957655,2.0936027,1.9733962,2.4440846,1.838908,0.06055695,0.30219772
16223,0.15944648,0.49074888,1.8726428,1.9474595,0.21022496,23,0.25022835,0.335711,0.7693446,0.6821439,2.0509586,2.1100576,3.6664217,2.5373774,0.022204459,0.26864684
16224,0.2652262,0.4510595,1.9826074,2.5826547,0.49860156,24,0.22321069,0.35941434,0.5456891,0.53641844,3.9223216,2.5257492,5.058756,3.8982916,0.834003,0.7289309
16225,0.696142,0.21559972,4.307263,1.9415596,0.884685,25,0.1809923,0.67804307,0.1366877,0.18668085,4.0062494,3.9391928,0.4510671,2.5401468,0.61335766,0.6076772
16226,0.39487952,0.55502033,2.7058094,2.4215853,0.45751306,26,0.15485883,0.34455743,0.60576874,0.6001393,4.8406887,2.3376176,4.4708223,4.2316284,0.3580392,0.36012536
16227,0.5921037,0.6644291,2.4793787,1.8840754,0.21782653,27,0.5292105,0.48307434,0.6842954,0.6382039,1.3708713,2.369,2.4409266,1.834855,0.8805287,0.61434937
16228,0.56944406,0.63189137,2.713483,4.50867,0.903863,28,0.22106332,0.36578766,0.47927874,0.53536123,3.107638,2.4025235,5.9166446,4.712013,0.9822865,0.7173845
16229,0.41283035,0.37962437,4.599169,5.1309004,0.8474023,29,0.5740904,0.385784,0.20772558,0.27793407,0.86134493,2.895732,4.7575803,4.5656905,0.86795735,0.58660555
16230,0.7475115,0.6727222,2.3908615,4.322913,0.7598057,30,0.5323929,0.47893828,0.6165041,0.5955243,3.5786119,2.6892836,4.323195,3.7164178,0.6308557,0.75511855
16231,0.3406856,0.6061754,4.5047946,4.4561844,0.6048252,31,0.32020563,0.485493,0.42065102,0.49456862,3.8125148,3.1393125,2.6769166,3.081979,0.3072406,0.6969009
16232,0.7918194,0.13478641,0.75657046,3.2824593,0.7466353,32,0.97604525,0.6607268,0.20064086,0.22309852,1.7013291,4.0275087,4.987237,3.763729,0.80809313,0.6290941
16233,0.38772672,0.8335461,2.911886,2.149527,0.3804408,33,0.8156034,0.41935626,0.7385583,0.68909043,1.8414094,2.0482512,1.7349422,1.7668386,0.4547156,0.5506177
16234,0.70208627,0.17061582,4.896928,4.3677435,0.54092884,34,0.8181484,0.6399551,0.022736073,0.16658352,2.7819104,4.0478516,2.4103925,4.341164,0.030987084,0.56870115
16235,0.34889618,0.52360064,1.3451197,2.098662,0.26233566,35,0.07139212,0.32505345,0.9301758,0.6780162,4.2818565,1.8871082,1.3049637,1.477855,0.30170625,0.25557986
16236,0.36299947,0.6450672,1.3289067,1.3737947,0.49333808,36,0.6750709,0.4489944,0.91410375,0.6965585,2.3167841,1.9616334,0.36646664,1.7131464,0.652877,0.514465
16237,0.6981,0.70778847,3.7015114,2.26159,0.31976748,37,0.6634505,0.6609056,0.73173106,0.6499143,3.7638159,2.8870177,0.7927877,2.150933,0.90684485,0.71623904
16238,0.2232218,0.42589793,1.1441416,1.2682781,0.601963,38,0.7268988,0.3302502,0.5136405,0.6076415,0.684759,2.0703404,2.5574112,2.8555205,0.26972908,0.31187102
16239,0.69305724,0.49316996,2.2904959,1.2352799,0.59185654,39,0.7901205,0.5864983,0.15955687,0.36271274,0.32786894,1.3324139,0.64774346,1.1790822,0.37588346,0.6104553
16240,0.65187246,0.20116487,0.77336156,4.552832,0.19247432,40,0.53020024,0.581953,0.3902049,0.4351214,2.9404793,3.599726,4.2086077,4.102257,0.0644508,0.50172794
16241,0.6021144,0.725619,0.86800665,2.3197596,0.81840605,41,0.8915406,0.39212266,0.98588085,0.7034559,2.2584853,1.9322578,4.463231,1.9821464,0.3364784,0.7411152
16242,0.26971632,0.7055115,0.31623015,1.7128555,0.36675704,42,0.38684553,0.27189872,0.83134997,0.7004164,0.56690276,1.5210819,0.36856806,1.199334,0.21959716,0.22541676
16243,0.46417573,0.67215955,1.0615802,1.1024092,0.35080093,43,0.9109644,0.36052653,0.52403414,0.619183,0.41808665,1.5952611,1.8350004,1.3641849,0.27477884,0.37167856
16244,0.38735586,0.20482841,3.2645197,4.684304,0.7392558,44,0.47822392,0.43573397,0.12592888,0.22665429,0.45296645,3.28855,2.3874543,4.209592,0.040209293,0.55620635
16245,0.33720812,0.39206874,0.9022443,4.154381,0.8871309,45,0.47012454,0.35480127,0.35666823,0.5053072,0.7794131,2.4368763,4.22102,4.4292216,0.8741262,0.71703684
16246,0.58058524,0.4616591,3.251265,1.8731666,0.43976688,46,0.8137748,0.55969614,0.71670586,0.59321386,4.8323846,3.1524737,4.6258106,2.7519772,0.2921247,0.67266256
16247,0.6511903,0.3578798,5.532856,4.736866,0.7555325,47,0.25607818,0.5821616,0.030082285,0.19284509,1.2243848,3.9467304,3.5349562,4.340696,0.6622209,0.5256205
16248,0.87807375,0.18536584,4.7789316,5.392568,0.81430763,48,0.74300796,0.6496935,0.063281655,0.17773548,5.253848,4.114984,2.7794027,4.2142577,0.0014828444,0.5724645
16249,0.37028524,0.62786233,3.0317008,3.48555,0.1876064,49,0.03785634,0.31509858,0.7490264,0.61512,4.743113,2.2067494,2.2060125,2.5204654,0.7557972,0.34147677
16250,0.055762,0.5507754,1.7418034,2.0302587,0.7136533,0,0.13878542,0.36105713,0.88329256,0.66756415,5.831762,2.0194824,1.8568686,1.9978237,0.5295074,0.45372364
16251,0.28046498,0.5917084,4.1519732,1.7891228,0.37545735,1,0.26005572,0.40845466,0.7431386,0.6549524,3.107646,2.2224991,1.7491965,2.3577704,0.6635418,0.56073797
16252,0.8103569,0.24636112,4.4157586,5.620182,0.5223512,2,0.5296115,0.54609925,0.017167449,0.17987183,1.7016066,3.674775,5.601427,4.4563437,0.124191284,0.58658904
16253,0.2601262,0.78957385,2.9670017,1.5493107,0.43965936,3,0.15004581,0.3646536,0.9979424,0.71820855,5.94586,1.8551363,4.503372,1.731112,0.52882767,0.52842784
16254,0.21055876,0.68290555,1.5695633,0.6746522,0.3456472,4,0.084929466,0.29055777,0.5460148,0.6886853,0.65899086,1.3102393,0.03281057,1.1378571,0.10381168,0.26469558
16255,0.31776,0.20591807,1.8847795,0.1665814,0.9334448,5,0.8549662,0.68045646,0.34181893,0.35033435,5.1844835,3.6965,0.20638204,1.9721785,0.19173956,0.6279771
16256,0.7256843,0.27242434,5.024356,5.5488286,0.81182444,6,0.70680207,0.6454635,0.15999454,0.18892977,2.774045,4.068614,4.8344707,4.1986113,0.7003887,0.60830116
16257,0.7597381,0.21769516,4.8983207,5.542132,0.45381624,7,0.8329714,0.6651815,0.0056732297,0.17545968,5.492095,4.2140565,5.2749286,4.2522945,0.82918227,0.5920138
16258,0.7981174,0.859692,2.9720945,3.486319,0.769533,8,0.35026908,0.5898306,0.9785553,0.6923002,5.5152774,2.2356894,1.6357834,1.6656655,0.94860774,0.7594213
16259,0.14892766,0.72827417,2.848506,2.066877,0.22739086,9,0.031076312,0.26500574,0.410042,0.5744549,2.8984823,1.9853166,2.167254,2.6358569,0.11547536,0.22243299
16260,0.2938629,0.6450929,2.9432824,3.7938285,0.36733076,10,0.47680485,0.36156294,0.5882805,0.6242101,1.6778076,2.170452,3.3217502,3.1147232,0.09239733,0.374929
16261,0.7053141,0.50032693,1.9820178,2.9424696,0.73357797,11,0.33008623,0.5047011,0.44150138,0.5439967,3.6580524,3.1131577,1.2365456,2.1113727,0.92681974,0.72492146
16262,0.2307986,0.46435353,1.200985,1.7627646,0.064482324,12,0.37460816,0.32474625,0.5046595,0.6385887,0.9157659,1.6862814,1.5859716,1.5884968,0.34772158,0.2545516
16263,0.49145073,0.77533597,1.9789386,1.7997782,0.14453174,13,0.26205355,0.3772988,0.923914,0.6753233,3.0784729,1.7913768,1.0320536,1.3994348,0.39971167,0.4009574
16264,0.5138827,0.75002337,0.7405673,1.8506566,0.9034142,14,0.5921992,0.46207556,0.1368447,0.62299365,0.18468797,1.220056,0.28880024,1.1047913,0.87211865,0.801496
16265,0.8477333,0.35688832,3.1167476,2.3196394,0.84978884,15,0.9737907,0.7067876,0.42791867,0.38014582,4.677852,3.941627,2.6617675,2.5911963,0.5946402,0.64050937
16266,0.64548963,0.67222583,1.5381391,1.3263557,0.18576922,16,0.025746882,0.3223816,0.3020243,0.62634826,1.1581922,1.3151026,0.059794307,1.0551871,0.33734345,0.27419752
16267,0.6893245,0.19237362,4.6603594,3.0638952,0.9267506,17,0.6509295,0.64527494,0.1367271,0.19863345,3.9394865,3.9106884,2.6474152,4.0397897,0.7989021,0.5830907
16268,0.6348716,0.7512494,3.2695832,4.8340416,0.7515626,18,0.86555284,0.47954735,0.50922793,0.59893656,1.8003631,2.753038,2.9959345,3.0400918,0.113482475,0.6238949
16269,0.53629255,0.21989271,5.023837,3.9248352,0.6108454,19,0.4922269,0.5908624,0.059574366,0.17313388,5.247343,3.938292,5.583676,4.419083,0.120299816,0.5832356
16270,0.5046201,0.15155381,3.5512242,3.3352098,0.468768,20,0.37046063,0.6140823,0.08522928,0.19361828,2.4132857,4.098982,2.4426508,4.237906,0.49333858,0.5624302
16271,0.2344386,0.66924405,2.5762324,4.2255516,0.74628514,21,0.1759842,0.37087995,0.59426385,0.59078133,3.4122963,2.3470938,3.3523993,3.8390272,0.39587486,0.60736346
16272,0.33520576,0.8000858,2.1937926,2.2654805,0.271176,22,0.67180586,0.35061505,0.9686744,0.70957655,2.0936027,1.9733962,2.4440846,1.838908,0.06055695,0.30219772
16273,0.6029448,0.8458675,3.2910357,3.910306,0.07505062,23,0.25022835,0.335711,0.7693446,0.6821439,2.0509586,2.1100576,3.6664217,2.5373774,0.022204459,0.26864684
16274,0.302143,0.4113095,1.9019108,1.314327,0.81194556,24,0.22321069,0.35941434,0.5456891,0.53641844,3.9223216,2.5257492,5.058756,3.8982916,0.834003,0.7289309
16275,0.92131287,0.14836401,1.6109751,3.3138595,0.31207696,25,0.1809923,0.67804307,0.1366877,0.18668085,4.0062494,3.9391928,0.4510671,2.5401468,0.61335766,0.6076772
16276,0.23814791,0.47306383,1.4255418,1.9330957,0.41970426,26,0.15485883,0.34455743,0.60576874,0.6001393,4.8406887,2.3376176,4.4708223,4.2316284,0.3580392,0.36012536
16277,0.58275104,0.44964126,1.46679,1.6331129,0.46929675,27,0.5292105,0.48307434,0.6842954,0.6382039,1.3708713,2.369,2.4409266,1.834855,0.8805287,0.61434937
16278,0.4289888,0.34941998,0.5205277,5.489459,0.6365761,28,0.22106332,0.36578766,0.47927874,0.53536123,3.107638,2.4025235,5.9166446,4.712013,0.9822865,0.7173845
16279,0.32002434,0.19271016,2.2077675,5.142445,0.3220645,29,0.5740904,0.385784,0.20772558,0.27793407,0.86134493,2.895732,4.7575803,4.5656905,0.86795735,0.58660555
16280,0.49622223,0.7567447,3.8194962,4.1794257,0.97763526,30,0.5323929,0.47893828,0.6165041,0.5955243,3.5786119,2.6892836,4.323195,3.7164178,0.6308557,0.75511855
16281,0.4841545,0.53686583,3.1605449,3.83013,0.43440872,31,0.32020563,0.485493,0.42065102,0.49456862,3.8125148,3.1393125,2.6769166,3.081979,0.3072406,0.6969009
16282,0.39342618,0.26706287,5.1408825,5.1336546,0.9367164,32,0.97604525,0.6607268,0.20064086,0.22309852,1.7013291,4.0275087,4.987237,3.763729,0.80809313,0.6290941
16283,0.49596235,0.6130147,1.3249165,1.2495375,0.4644609,33,0.8156034,0.41935626,0.7385583,0.68909043,1.8414094,2.0482512,1.7349422,1.7668386,0.4547156,0.5506177
16284,0.8397311,0.15418275,4.3395357,4.0582833,0.42255723,34,0.8181484,0.6399551,0.022736073,0.16658352,2.7819104,4.0478516,2.4103925,4.341164,0.030987084,0.56870115
16285,0.34000903,0.9034784,3.1071787,2.0138078,0.17178579,35,0.07139212,0.32505345,0.9301758,0.6780162,4.2818565,1.8871082,1.3049637,1.477855,0.30170625,0.25557986
16286,0.46113488,0.4764605,0.99229455,0.5378582,0.2302087,36,0.6750709,0.4489944,0.91410375,0.6965585,2.3167841,1.9616334,0.36646664,1.7131464,0.652877,0.514465
16287,0.5235388,0.62641126,2.3132057,2.4068005,0.94172865,37,0.6634505,0.6609056,0.73173106,0.6499143,3.7638159,2.8870177,0.7927877,2.150933,0.90684485,0.71623904
16288,0.46915728,0.42167482,0.46398684,2.092244,0.3034421,38,0.7268988,0.3302502,0.5136405,0.6076415,0.684759,2.0703404,2.5574112,2.8555205,0.26972908,0.31187102
16289,0.48268756,0.48667428,1.630315,1.563976,0.90173507,39,0.7901205,0.5864983,0.15955687,0.36271274,0.32786894,1.3324139,0.64774346,1.1790822,0.37588346,0.6104553
16290,0.7365292,0.3665467,1.7886281,4.1195006,0.5850476,40,0.53020024,0.581953,0.3902049,0.4351214,2.9404793,3.599726,4.2086077,4.102257,0.0644508,0.50172794
16291,0.3561891,0.606973,0.99962354,0.82976294,0.69668114,41,0.8915406,0.39212266,0.98588085,0.7034559,2.2584853,1.9322578,4.463231,1.9821464,0.3364784,0.7411152
16292,0.16735005,0.5088556,1.466342,0.75605047,0.10551488,42,0.38684553,0.27189872,0.83134997,0.7004164,0.56690276,1.5210819,0.36856806,1.199334,0.21959716,0.22541676
16293,0.10858436,0.3748605,0.74759454,1.023409,0.76745385,43,0.9109644,0.36052653,0.52403414,0.619183,0.41808665,1.5952611,1.8350004,1.3641849,0.27477884,0.37167856
16294,0.42248464,0.17932951,2.028673,3.1584878,0.058122445,44,0.47822392,0.43573397,0.12592888,0.22665429,0.45296645,3.28855,2.3874543,4.209592,0.040209293,0.55620635
16295,0.22870043,0.6032852,3.8643937,4.826063,0.77243227,45,0.47012454,0.35480127,0.35666823,0.5053072,0.7794131,2.4368763,4.22102,4.4292216,0.8741262,0.71703684
16296,0.53632516,0.6892786,3.410858,3.5051455,0.63266695,46,0.8137748,0.55969614,0.71670586,0.59321386,4.8323846,3.1524737,4.6258106,2.7519772,0.2921247,0.67266256
16297,0.6367178,0.39772102,5.4467225,5.2934537,0.8038349,47,0.25607818,0.5821616,0.030082285,0.19284509,1.2243848,3.9467304,3.5349562,4.340696,0.6622209,0.5256205
16298,0.7323151,0.16133012,3.861532,4.7488375,0.2860899,48,0.74300796,0.6496935,0.063281655,0.17773548,5.253848,4.114984,2.7794027,4.2142577,0.0014828444,0.5724645
16299,0.22367145,0.68917334,2.0866654,2.8213744,0.6543908,49,0.03785634,0.31509858,0.7490264,0.61512,4.743113,2.2067494,2.2060125,2.5204654,0.7557972,0.34147677
16300,0.3050841,0.66324764,1.5507059,1.7881086,0.61351556,0,0.13878542,0.36105713,0.88329256,0.66756415,5.831762,2.0194824,1.8568686,1.9978237,0.5295074,0.45372364
16301,0.40829095,0.66140264,1.3051538,3.3866296,0.70827955,1,0.26005572,0.40845466,0.7431386,0.6549524,3.107646,2.2224991,1.7491965,2.3577704,0.6635418,0.56073797
16302,0.7720414,0.12832288,2.232481,3.3659716,0.42358038,2,0.5296115,0.54609925,0.017167449,0.17987183,1.7016066,3.674775,5.601427,4.4563437,0.124191284,0.58658904
16303,0.37549117,0.6293394,1.2669945,1.2026621,0.14959691,3,0.15004581,0.3646536,0.9979424,0.71820855,5.94586,1.8551363,4.503372,1.731112,0.52882767,0.52842784
16304,0.50756526,0.61315435,0.74687815,2.0872946,0.33437935,4,0.084929466,0.29055777,0.5460148,0.6886853,0.65899086,1.3102393,0.03281057,1.1378571,0.10381168,0.26469558
16305,0.68067974,0.55800766,5.3077855,3.6163487,0.930863,5,0.8549662,0.68045646,0.34181893,0.35033435,5.1844835,3.6965,0.20638204,1.9721785,0.19173956,0.6279771
16306,0.71712285,0.18080316,4.386713,4.046893,0.47698557,6,0.70680207,0.6454635,0.15999454,0.18892977,2.774045,4.068614,4.8344707,4.1986113,0.7003887,0.60830116
16307,0.87626004,0.2904472,5.660358,4.7909775,0.68258625,7,0.8329714,0.6651815,0.0056732297,0.17545968,5.492095,4.2140565,5.2749286,4.2522945,0.82918227,0.5920138
16308,0.7860582,0.6529609,1.507173,1.8132863,0.5629617,8,0.35026908,0.5898306,0.9785553,0.6923002,5.5152774,2.2356894,1.6357834,1.6656655,0.94860774,0.7594213
16309,0.16351229,0.5200319,0.825613,3.214786,0.28385076,9,0.031076312,0.26500574,0.410042,0.5744549,2.8984823,1.9853166,2.167254,2.6358569,0.11547536,0.22243299
16310,0.314304,0.68691796,2.5511832,3.2960951,0.16351376,10,0.47680485,0.36156294,0.5882805,0.6242101,1.6778076,2.170452,3.3217502,3.1147232,0.09239733,0.374929
16311,0.76450384,0.5542976,1.747373,2.6262593,0.63802505,11,0.33008623,0.5047011,0.44150138,0.5439967,3.6580524,3.1131577,1.2365456,2.1113727,0.92681974,0.72492146
16312,0.31011584,0.6050435,0.8052782,2.748141,0.09148534,12,0.37460816,0.32474625,0.5046595,0.6385887,0.9157659,1.6862814,1.5859716,1.5884968,0.34772158,0.2545516
16313,0.1324599,0.77930295,3.4586983,1.4678469,0.25773644,13,0.26205355,0.3772988,0.923914,0.6753233,3.0784729,1.7913768,1.0320536,1.3994348,0.39971167,0.4009574
16314,0.33437186,0.62062544,1.2070111,1.0326052,0.94926614,14,0.5921992,0.46207556,0.1368447,0.62299365,0.18468797,1.220056,0.28880024,1.1047913,0.87211865,0.801496
